MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AXISAMC-CONSUMAXIS,       119.64,       120.17,       120.37,       119.02,       119.02,                   190909.80,1590,N, ,21,       131.85,       105.63
N,NIP IND ETF CONSUMPTION,       130.02,       130.80,       130.80,       129.56,       129.78,                 54872145.55,421784,N, ,1348,       144.38,       114.00
N,MIRAEAMC - CONSUMER,        12.02,        12.45,        12.45,        12.00,        12.03,                  5871987.23,487786,N, ,314,        12.87,         9.69
N,ICICIPRAMC - ICICICONSU,       121.06,       120.70,       121.21,       120.45,       120.67,                 49955671.21,412702,N, ,246,       141.27,        94.65
N,CPSE ETF,        93.57,        95.44,        95.44,        93.40,        93.70,                 33131903.92,353172,N, ,5424,       112.00,        86.06
N,MIRAEAMC - DEFENCE,        81.45,        81.75,        82.57,        81.59,        81.99,                 19678953.87,239629,N, ,881,        85.60,        58.91
N,MIRAEAMC - DIVIDEND,        35.55,        35.72,        35.72,        35.49,        35.62,                    88047.11,2476,N, ,61,        38.03,        33.15
N,NIP IND ETF DIV OPP,        76.68,        76.68,        77.40,        76.27,        76.77,                  7475976.39,97372,N, ,980,        87.09,        72.13
N,EDELAMC - EBANK10,        16.83,        16.83,        16.84,        16.66,        16.84,                     6737.18,401,N, ,15,        17.90,        16.57
N,EDELAMC - EBANKNIFTY,        58.22,        58.11,        58.27,        57.82,        58.26,                   120971.83,2088,N, ,15,        69.39,        50.05
N,EDELAMC - EBBETF0430,      1607.71,      1611.98,      1611.98,      1607.71,      1609.05,                  3222468.37,2002,N, ,260,      1646.18,      1501.89
N,EDELAMC - EBBETF0431,      1439.55,      1432.36,      1443.67,      1431.00,      1440.43,                  8433700.14,5856,N, ,200,      1469.00,      1363.00
N,EDELAMC - EBBETF0433,      1309.36,      1313.15,      1314.98,      1306.53,      1311.12,                  3443561.30,2625,N, ,95,      1350.32,      1243.25
N,EDELAMC - ECAPINSURE,        23.77,        23.89,        24.00,        23.72,        23.99,                  1272499.51,53393,N, ,176,        25.88,        20.50
N,EDELAMC - EGOLD,       152.60,       153.20,       154.40,       153.05,       153.80,                 25768363.30,167536,N, ,360,       184.95,       102.00
N,EDELAMC - ELIQUID,      1046.25,      1046.75,      1046.75,      1046.59,      1046.60,                 12235803.98,11691,N, ,7,      1051.22,       996.00
N,EDELAMC - ELM250,        16.65,        16.80,        16.80,        16.51,        16.61,                  5926890.08,355767,N, ,278,        19.20,        14.43
N,EDELAMC - ELMDIV,        36.38,        36.99,        36.99,        36.49,        36.50,                    21978.94,602,N, ,12,        38.67,        35.83
N,EDELAMC - EMETAL,        13.19,        13.21,        13.36,        13.13,        13.36,                    66397.95,5051,N, ,14,        15.21,        12.41
N,EDELAMC - EMULTIMQ,        41.77,        42.19,        42.24,        41.75,        42.00,                   478594.20,11409,N, ,126,        43.54,        36.25
N,MIRAEAMC - ENERGY,        38.41,        38.49,        38.81,        38.30,        38.41,                 10543204.02,274108,N, ,773,        42.82,        29.00
N,AXISAMC - ENERGYAXIS,        19.20,        19.00,        19.17,        19.00,        19.15,                   141439.33,7399,N, ,52,        19.27,        18.81
N,EDELAMC - ENEXT50,        72.80,        73.52,        73.55,        73.10,        73.10,                    20112.90,275,N, ,9,        76.00,        68.59
N,EDELAMC - ENIFTY,        24.15,        24.75,        24.75,        24.10,        24.19,                   146311.02,6023,N, ,58,        27.99,        22.28
N,MIRAEAMC - EQUAL200,        13.83,        13.95,        13.95,        13.81,        13.82,                   140661.36,10167,N, ,48,        14.60,        11.75
N,MIRAEAMC - EQUAL50,       329.56,       329.56,       330.22,       329.40,       330.22,                   146412.62,444,N, ,8,       342.88,       295.16
N,DSPAMC - DSPNEWETF,       340.57,       341.54,       342.00,       338.98,       340.33,                  5380814.05,15781,N, ,242,       361.00,       304.78
N,EDELAMC - ESENSEX,        77.32,        77.00,        77.56,        77.00,        77.46,                     2860.49,37,N, ,10,        88.05,        71.87
N,MIRAEAMC - MAESGETF,        41.07,        41.16,        41.20,        41.00,        41.15,                   111332.66,2704,N, ,53,        45.06,        37.52
N,EDELAMC - ESILVER,       229.84,       224.09,       234.69,       224.09,       232.78,                 51515156.04,221315,N, ,798,       375.00,       119.99
N,ICICIPRAMC - EVIETF,        32.56,        32.89,        32.89,        32.31,        32.47,                  5955722.16,183629,N, ,834,        36.00,        26.28
N,MIRAEAMC - EVINDIA,        32.67,        32.80,        32.80,        32.38,        32.44,                  9890195.36,304394,N, ,1987,        35.04,        26.20
N,ICICIPRAMC-ICICIFIN,        32.65,        33.46,        33.46,        32.69,        32.95,                  5740652.74,174481,N, ,1226,        34.56,        27.40
N,DSPAMC - FLEXIADD,        10.05,        10.31,        10.44,        10.00,        10.06,                   353408.81,35100,N, ,354,        11.90,         8.73
N,DSPAMC - FMCGADD,        46.22,        46.22,        48.80,        46.11,        46.25,                  2202328.52,47656,N, ,191,        51.09,        46.11
N,ICICIPRAMC - ICICIFMCG,        49.46,        49.00,        49.75,        49.00,        49.47,                118764844.86,2400471,N, ,4684,        62.30,        48.55
N,UTIAMC-GILT10BETA,        26.68,        26.68,        26.75,        26.22,        26.58,                    32296.03,1210,N, ,18,        27.14,        25.10
N,UTIAMC-GILT5BETA,        66.49,        66.49,        67.06,        66.49,        66.94,                  1234083.55,18441,N, ,20,        67.62,        61.51
N,RELCAPAMC - NETFGILT5Y,        66.23,        66.54,        66.55,        66.21,        66.33,                 12173192.30,183586,N, ,383,        67.84,        61.45
N,KOTAK GOLD ETF,       127.48,       128.75,       129.99,       127.95,       128.47,                149736715.23,1165650,N, ,6196,       158.00,        86.90
N,360ONEAMC - GOLD360,       149.40,       150.15,       151.00,       149.60,       149.70,                  1466887.95,9775,N, ,192,       178.00,        87.85
N,DSPAMC - DSPGOLD,        14.84,        15.14,        15.14,        14.87,        14.95,                 62079806.65,4153135,N, ,3490,       181.00,        14.46
N,AXISAMC-GOLDAXIS,       127.20,       128.47,       129.25,       127.84,       128.11,                 42818668.75,333634,N, ,2624,       150.00,        83.85
N,NIP IND ETF GOLD BEES,       126.23,       126.85,       127.72,       126.78,       127.17,               2597281031.44,20415178,N, ,70327,       148.14,        84.44
N,UTIAMC-UTIGOLDBETA,       128.50,       129.05,       130.30,       129.05,       129.50,                 71011240.85,548417,N, ,2289,       149.35,        85.70
N,BANDHANAMC - GOLDBND,       152.71,       154.98,       154.98,       152.93,       153.82,                   314178.65,2042,N, ,219,       180.16,       115.17
N,ZERODHAAMC - GOLDCASE,        24.03,        24.51,        24.51,        24.13,        24.21,                210100334.22,8672063,N, ,9012,        27.94,        16.40
N,MIRAEAMC - MAGOLDETF,       148.23,       148.61,       150.73,       148.61,       149.46,                270766313.90,1811520,N, ,4481,       173.50,       101.51
N,ICICI PRUDENTIAL GOLD ETF,       130.75,       131.21,       132.99,       131.21,       131.80,                547286516.43,4150183,N, ,25030,       158.00,        88.67
N,GROWWAMC - GROWWCAPM,        11.33,        11.49,        11.57,        11.33,        11.44,                  3203246.73,279688,N, ,643,        12.66,         8.02
N,GROWWAMC - GROWWCHEM,        30.19,        30.19,        30.68,        30.10,        30.24,                134847615.02,4453571,N, ,392,        31.74,        24.64
N,GROWWAMC - GROWWDEFNC,        96.61,        97.10,        98.00,        96.76,        97.42,                 22607324.02,231792,N, ,2351,       102.07,        71.78
N,GROWWAMC - GROWWEV,        32.57,        32.82,        32.82,        32.18,        32.37,                  8406959.14,259593,N, ,2060,        34.64,        26.20
N,GROWWAMC - GROWWGOLD,        14.91,        14.98,        15.21,        14.93,        15.03,                 32467292.80,2159184,N, ,4385,       179.96,        12.71
N,GROWWAMC - GROWWHOSPI,        52.06,        52.11,        52.59,        51.77,        51.83,                 15747274.39,303066,N, ,859,        62.00,        43.35
N,GROWWAMC - GROWWLIQID,       110.60,       110.65,       110.65,       110.64,       110.64,                 71914211.71,649969,N, ,224,       112.71,       102.89
N,GROWWAMC - GROWWLOVOL,        10.34,        10.50,        10.50,        10.24,        10.30,                    48573.11,4721,N, ,144,        11.10,         9.39
N,GROWWAMC - GROWWMC150,       233.72,       233.72,       233.72,       231.63,       233.51,                    70660.52,303,N, ,34,       245.00,       193.60
N,GROWWAMC - GROWWMETAL,        12.48,        12.48,        12.77,        12.32,        12.72,                  5918741.22,467942,N, ,1502,        13.45,        10.03
N,GROWWAMC - GROWWMOM50,        11.02,        11.17,        11.17,        10.92,        10.99,                  3050260.73,277790,N, ,564,        11.55,         9.12
N,GROWWAMC - GROWWN200,        11.33,        11.04,        11.53,        11.04,        11.34,                   334380.22,29513,N, ,209,        12.14,         9.91
N,GROWWAMC - GROWWNET,        10.79,        10.95,        10.95,        10.63,        10.86,                  5325755.49,490430,N, ,576,        11.40,         7.93
N,GROWWAMC - GROWWNIFTY,         9.66,         9.65,         9.76,         9.65,         9.68,                  6629481.51,684423,N, ,3382,        11.88,         8.93
N,GROWWAMC - GROWWNXT50,        73.45,        73.99,        73.99,        72.81,        73.45,                   168396.21,2293,N, ,74,        76.79,        60.01
N,GROWWAMC - GROWWPOWER,        11.32,        11.32,        11.39,        11.25,        11.33,                 24884246.12,2199856,N, ,2548,        13.20,         7.75
N,GROWWAMC - GROWWPSE,        97.89,        97.30,        99.48,        95.90,        98.30,                   484934.92,4944,N, ,132,       109.85,        93.20
N,GROWWAMC - GROWWPSUBK,        85.33,        86.48,        86.48,        85.01,        85.88,                   157370.66,1830,N, ,108,        91.19,        77.57
N,GROWWAMC - GROWWRAIL,        28.05,        28.19,        28.22,        27.85,        28.08,                 75974798.64,2704363,N, ,2019,        36.75,        26.52
N,GROWWAMC - GROWWRLTY,        10.20,        10.30,        10.34,        10.15,        10.21,                  1658220.63,161707,N, ,474,        11.30,         7.17
N,GROWWAMC - GROWWSC250,        10.66,        10.72,        10.72,        10.60,        10.69,                  1070514.38,100126,N, ,522,        10.97,         8.00
N,GROWWAMC - GROWWSLVR,        22.55,        22.81,        22.94,        22.69,        22.83,                 33925366.74,1486031,N, ,3142,       362.99,        19.23
N,DSPAMC - GSEC10ADD,        26.49,        26.79,        26.79,        26.48,        26.79,                     1118.98,42,N, ,4,        27.50,        26.48
N,ICICIPRAMC - ICICI10GS,       262.50,       262.50,       262.50,       262.50,       262.50,                    11025.00,42,N, ,3,       269.59,       252.23
N,MIRAEAMC - MAGS813ETF,        30.50,        30.53,        30.53,        30.22,        30.37,                    18678.77,616,N, ,12,        31.33,        28.39
N,ICICIPRAMC - ICICI5GSEC,        66.51,        66.51,        66.51,        66.51,        66.51,                    57331.62,862,N, ,24,        69.14,        62.00
N,HDFCAMC - HDFCBSE500,        37.73,        38.48,        38.48,        37.42,        37.56,                 32375017.17,862356,N, ,224,        40.00,        32.65
N,HDFC GOLD ETF,       130.37,       132.50,       133.62,       130.72,       131.45,                440624127.60,3350795,N, ,9122,       152.30,        89.10
N,HDFCAMC - HDFCGROWTH,       118.68,       118.04,       119.87,       118.04,       118.29,                  6523701.61,55143,N, ,150,       133.30,       107.86
N,HDFCAMC - HDFCLIQUID,      1076.39,      1076.75,      1076.77,      1076.73,      1076.75,                 15969457.79,14831,N, ,41,      1079.40,      1009.91
N,HDFCAMC - HDFCLOWVOL,        20.55,        20.55,        20.60,        20.45,        20.48,                    69074.09,3372,N, ,80,        22.28,        18.35
N,HDFCAMC - HDFCMID150,        23.53,        23.78,        23.78,        23.45,        23.50,                  9933419.53,422354,N, ,1296,        25.20,        19.42
N,HDFCAMC - HDFCMOMENT,        31.07,        30.45,        31.19,        30.45,        30.99,                  3017635.24,97334,N, ,563,        33.23,        27.13
N,HDFCAMC - HDFCNEXT50,        74.64,        75.05,        75.06,        74.50,        74.75,                 15093455.03,201831,N, ,646,        78.07,        59.99
N,HDFCAMC - HDFCNIF100,        25.94,        25.94,        26.08,        25.89,        25.93,                   461932.21,17792,N, ,227,        29.00,        23.31
N,HDFCAMC - HDFCNIFBAN,        59.18,        60.65,        60.65,        59.08,        59.22,                  7304775.91,123216,N, ,473,        65.54,        51.20
N,HDFCAMC - HDFCNIFIT,        33.00,        33.32,        33.43,        32.81,        32.86,                  4219689.80,128067,N, ,212,        42.30,        27.32
N,HDFCAMC - HDFCNIFTY,       269.79,       271.02,       271.42,       269.80,       270.30,                 38102226.67,140738,N, ,900,       301.88,       247.56
N,HDFCAMC - HDFCNIMEG,       131.49,       131.73,       133.99,       131.50,       133.56,                  6214643.23,46678,N, ,163,       152.55,       126.96
N,HDFCAMC HDFCPSUBK,        86.33,        86.57,        87.11,        86.03,        86.16,                  3845675.58,44418,N, ,218,       101.25,        68.38
N,HDFCAMC - HDFCPVTBAN,        28.31,        29.01,        29.01,        28.18,        28.39,                  4084255.15,143631,N, ,318,        30.17,        24.31
N,HDFCAMC - HDFCQUAL,        58.52,        58.87,        58.93,        58.50,        58.65,                   163723.22,2788,N, ,69,        61.87,        51.91
N,HDFCAMC - HDFCSENSEX,        86.75,        86.67,        87.59,        86.67,        87.15,                  2059743.13,23630,N, ,447,        98.48,        80.90
N,HDFCAMC - HDFCSILVER,       220.08,       215.00,       223.71,       215.00,       222.70,                509369084.56,2287210,N, ,8666,       359.00,       117.56
N,HDFCAMC - HDFCSML250,       186.26,       187.49,       187.49,       186.26,       186.65,                137887480.64,738277,N, ,12380,       189.83,       142.70
N,HDFCAMC - HDFCVALUE,       125.50,       125.50,       126.24,       125.43,       125.88,                   203008.72,1613,N, ,75,       147.05,       120.00
N,DSPAMC - HEALTHADD,        16.70,        16.70,        16.72,        16.50,        16.58,                   357837.96,21553,N, ,100,       165.86,        15.70
N,AXISAMC-HEALTHAXIS,       168.69,       171.23,       190.00,       166.75,       167.04,                  1107251.43,6611,N, ,125,       190.00,       135.20
N,MIRAEAMC - HEALTHCARE,        21.63,        22.06,        22.06,        21.48,        21.51,                   433601.73,20094,N, ,251,        22.43,        17.18
N,ICICIPRAMC - ICICIPHARM,       170.09,       170.65,       170.66,       168.17,       168.65,                 28644796.99,169428,N, ,1685,       174.82,       138.65
N,BIRLASLAMC - HEALTHY,        17.06,        17.00,        17.21,        16.81,        16.84,                 12219886.76,723183,N, ,1399,        17.67,        13.58
N,NIP IND ETF HANGSENG BEES,       468.46,       470.01,       475.25,       470.00,       471.09,                 29125452.78,61650,N, ,3201,       579.92,       443.42
N,HSBCAMC - HSBCGOLD,       132.53,       134.02,       134.31,       133.31,       133.81,                  3910736.33,29190,N, ,291,       146.40,       119.10
N,MIRAEAMC - HYBRIDETF,        10.07,        10.27,        10.27,        10.03,        10.03,                   412539.52,41052,N, ,97,        11.99,         9.80
N,ICICIPRAMC - BHARATIWIN,       114.03,       116.31,       116.31,       113.90,       114.34,                 29183219.96,255356,N, ,2694,       131.00,       104.20
N,BANDHANAMC - IDFNIFTYET,       265.31,       266.63,       268.89,       263.95,       264.49,                   377329.65,1426,N, ,54,       340.80,       244.32
N,MIRAEAMC - INFRA,        12.03,        12.21,        12.21,        12.01,        12.04,                   174063.96,14437,N, ,135,        13.27,        10.14
N,NIP IND ETF INFRA BEES,       954.28,       954.38,       958.63,       952.54,       956.45,                  3359266.47,3516,N, ,395,      1018.30,       871.35
N,ICICIPRAMC - ICICIINFRA,        94.72,        94.93,        95.24,        94.52,        94.80,                 52681113.05,555466,N, ,4446,       101.00,        86.80
N,ICICIPRAMC - INSUREIETF,        15.04,        15.06,        15.33,        15.05,        15.23,                  6096729.97,402017,N, ,138,        16.46,        15.00
N,MIRAEAMC - INTERNET,        14.52,        14.65,        14.74,        14.44,        14.61,                  7811537.57,534263,N, ,242,        15.45,        10.72
N,KOTAKMAMC - KOTAKIT,        34.19,        34.44,        34.75,        34.00,        34.09,                  5254826.54,153062,N, ,1016,        44.49,        28.54
N,DSPAMC - DSPIT,        32.67,        32.99,        32.99,        32.52,        32.57,                   223894.56,6830,N, ,56,        41.92,        27.17
N,AXISAMC-ITAXIS,       339.76,       343.16,       344.99,       335.61,       339.03,                   567665.11,1669,N, ,62,       439.67,       230.70
N,NIP IND ETF IT,        34.29,        34.34,        34.76,        34.00,        34.09,                291229306.57,8504508,N, ,14153,        44.27,        28.55
N,UTIAMC-ITBETA,       324.46,       326.08,       326.17,       322.50,       322.95,                    27196.92,84,N, ,12,       409.94,       270.68
N,MIRAEAMC - ITETF,        32.69,        33.05,        33.17,        32.50,        32.54,                  4159325.24,127150,N, ,481,        42.02,        27.22
N,ICICIPRAMC - ICICITECH,        34.24,        34.59,        34.73,        33.95,        34.01,                 12124960.21,354409,N, ,1099,        44.30,        28.54
N,RELIGARAMC - IVZBANKNF,        57.42,        57.39,        57.56,        57.35,        57.56,                    86856.25,1513,N, ,11,        58.45,        56.90
N,INVESCO INDIA GOLD ETF,       133.30,       134.90,       134.90,       133.50,       133.95,                  1333574.35,9964,N, ,165,     15599.80,       119.60
N,INVESCO INDIA NIFTY ETF,       274.66,       267.79,       277.90,       267.79,       274.53,                    43473.14,158,N, ,40,      3150.00,       267.79
N,RELIGARAMC - IVZSENSEX,        76.63,        77.70,        77.70,        76.54,        76.56,                    74506.45,972,N, ,17,        79.20,        75.53
N,NIP IND ETF JUNIOR BEES,       788.74,       795.84,       795.84,       784.00,       791.07,                224784393.96,283994,N, ,7296,       823.97,       632.34
N,MIRAEAMC - LARGEMID50,        36.36,        36.36,        36.42,        36.27,        36.39,                    83919.80,2309,N, ,14,        38.00,        36.16
N,LIC MF - LIC GOLD ETF,       137.50,       138.90,       139.70,       138.25,       138.75,                 48638952.55,349843,N, ,551,     16200.00,       117.85
N,LICNAMC - LICNMFET,        29.21,        29.51,        29.51,        29.26,        29.34,                  2216618.79,75526,N, ,92,        30.53,        27.59
N,LICNAMC - LICNFENGP,       267.67,       269.53,       270.02,       267.59,       267.77,                    93114.23,347,N, ,21,       295.00,       248.17
N,LICNAMC - LICNFESGP,       863.46,       868.17,       875.00,       860.00,       862.89,                    19003.47,22,N, ,6,       974.02,       803.00
N,LICNAMC - LICNFNHGP,       276.04,       274.66,       275.99,       270.11,       270.61,                   104785.47,386,N, ,28,       296.41,       248.02
N,LICNAMC - LICNMID100,        63.42,        63.42,        64.05,        63.42,        63.84,                   136965.25,2147,N, ,61,        67.50,        52.30
N,NIPPONAMC - LIQGRWBEES,      1054.14,      1054.14,      1054.49,      1054.14,      1054.46,                106716360.79,101203,N, ,196,      1056.73,       995.55
N,MIRAEAMC - LIQUID,       999.99,       999.99,      1000.00,       999.99,       999.99,                328989768.63,328991,N, ,387,      1024.98,       974.99
N,KOTAKMAMC - KOTAKLIQ,      1121.04,      1121.04,      1121.45,      1121.04,      1121.43,                691374614.82,616507,N, ,764,      1136.66,      1062.62
N,DSPAMC - LIQUIDADD,      1143.13,      1143.55,      1143.67,      1143.50,      1143.51,                379778122.19,332115,N, ,281,      1151.22,      1083.83
N,NIP IND ETF LIQUID BEES,      1000.00,      1020.00,      1020.00,       999.99,      1000.00,               2607107998.73,2607097,N, ,5798,      1029.99,       969.99
N,UTIAMC - LIQUIDBETA,      1006.70,      1007.06,      1007.06,      1007.03,      1007.04,                100845999.87,100142,N, ,30,      1009.78,       997.13
N,BFAM - LIQUIDBETF,      1097.27,      1097.63,      1097.65,      1097.63,      1097.63,                238742512.82,217506,N, ,99,      1116.24,      1009.94
N,ZERODHAAMC - LIQUIDCASE,       115.76,       115.81,       115.81,       115.79,       115.80,               2134869531.47,18435860,N, ,15767,       115.81,       107.56
N,DSP LIQUID ETF,       999.99,      1000.01,      1000.01,       999.99,       999.99,                308648440.26,308648,N, ,395,      1025.00,       995.00
N,ICICIPRAMC - ICICILIQ,       999.99,      1000.00,      1000.01,       999.51,       999.99,                540667802.52,540668,N, ,315,      1041.19,       955.00
N,MIRAEAMC - LIQUIDPLUS,      1101.63,      1101.95,      1102.03,      1101.95,      1102.01,                257525607.29,233686,N, ,300,      1127.08,      1046.56
N,SBIAMC - LIQUIDSBI,      1000.01,       999.99,      1000.01,       999.99,      1000.00,                  5550033.32,5550,N, ,27,      1010.02,       970.23
N,SHRIRAM - LIQUIDSHRI,      1119.96,      1120.31,      1120.33,      1120.31,      1120.33,                 23209543.58,20717,N, ,25,      1120.33,      1068.52
N,MIRAEAMC - MANV30F,       205.78,       204.13,       204.13,       204.13,       204.13,                      204.13,1,N, ,1,       219.10,       183.58
N,KOTAKMAMC - KOTAKLOVOL,        21.10,        21.10,        21.14,        20.88,        20.93,                 13523990.01,642373,N, ,212,        22.90,        18.77
N,ICICI PR NIF LW VL 30 ETF,        21.98,        22.13,        22.13,        21.91,        21.98,                 29099069.84,1319509,N, ,1115,        26.81,        19.84
N,NIP IND ETF LONGTERM GILT,        29.86,        29.89,        29.89,        29.82,        29.84,                107952623.12,3617915,N, ,773,        30.48,        28.13
N,ZERODHAAMC - LTGILTCASE,        30.42,        30.45,        30.60,        30.38,        30.41,                  4004643.67,131619,N, ,194,        31.31,        28.71
N,MIRAEAMC - MAFANG,       207.08,       207.56,       207.56,       207.56,       207.56,                 12446958.08,59968,N, ,351,       211.56,       149.74
N,MIRAEAMC - MAHKTECH,        22.26,        22.10,        22.10,        22.10,        22.10,                  9649677.70,436637,N, ,473,        35.59,        21.00
N,MIRAEAMC - MAMFGETF,       165.47,       165.42,       165.79,       165.06,       165.23,                  5299652.90,32053,N, ,383,       173.11,       140.12
N,NIPPONAMC - MANUFGBEES,       163.81,       163.81,       164.10,       163.06,       163.73,                   522985.01,3201,N, ,113,       171.58,       138.60
N,MIRAEAMC - MASPTOP50,        79.26,        79.86,        79.86,        79.86,        79.86,                  2061905.34,25819,N, ,131,        82.78,        63.19
N,MIRAEAMC - METAL,        13.29,        13.62,        13.62,        13.28,        13.46,                 20641122.15,1538895,N, ,3462,        13.97,         8.70
N,ICICIPRAMC - METALIETF,        13.20,        13.40,        13.45,        13.20,        13.40,                 76492655.18,5744597,N, ,8061,        14.17,         9.20
N,KOTAKMAMC - MID150,        23.63,        23.56,        23.71,        23.54,        23.61,                  1418605.93,59978,N, ,142,        24.95,        18.97
N,NIP IND ETF MIDCAP 150,       240.14,       241.04,       241.05,       238.67,       240.15,                157281222.97,654280,N, ,6417,       247.15,       190.43
N,ZERODHAAMC - MID150CASE,        11.68,        11.72,        11.74,        11.65,        11.68,                 10292722.15,879546,N, ,3209,        13.00,         9.63
N,DSPAMC - MIDBANKADD,        17.52,        17.52,        17.54,        17.47,        17.50,                   182496.25,10430,N, ,24,        18.22,        17.09
N,KOTAKMAMC - KOTAKMID50,        18.52,        18.89,        18.89,        17.90,        18.51,                 12876402.35,695787,N, ,940,       183.48,        15.01
N,DSPAMC - MIDCAPADD,        23.14,        23.14,        23.36,        23.14,        23.28,                    34058.04,1461,N, ,23,        25.50,        19.27
N,UTIAMC-MIDCAPBETA,       234.77,       234.77,       235.82,       232.07,       233.21,                   179832.03,767,N, ,33,       240.00,       192.50
N,MIRAEAMC - MAM150ETF,        23.75,        24.23,        24.23,        23.70,        23.73,                 29437846.60,1238138,N, ,4406,        24.57,        19.60
N,ICICIPRAMC - ICICIM150,        24.06,        24.54,        24.54,        24.02,        24.06,                 16137788.09,669603,N, ,1900,        24.88,        19.89
N,DSPAMC - DSPQ50ETF,        25.06,        25.06,        25.14,        24.95,        25.01,                  1142951.88,45658,N, ,104,       259.02,        24.24
N,ICICI PRUD MIDCAP SEL ETF,        19.92,        19.92,        20.05,        19.88,        19.93,                  2747548.82,137616,N, ,608,        20.39,        14.55
N,MIRAEAMC - MIDSMALL,        52.03,        52.07,        53.07,        51.70,        51.82,                  7724050.50,148865,N, ,728,        53.07,        42.41
N,KOTAKMAMC - KOTAKMNC,        33.27,        34.10,        34.10,        33.16,        33.21,                  2783498.68,83789,N, ,341,        35.65,        27.83
N,MOTILALAMC - MOALPHA50,        56.62,        56.36,        57.50,        56.16,        56.36,                   333230.89,5914,N, ,80,        62.00,        42.10
N,MOTILALAMC - MOBANK10,        16.90,        17.00,        17.00,        16.85,        16.95,                    14682.08,868,N, ,42,        20.00,        15.75
N,MOTILALAMC - MOCAPITAL,        53.80,        55.14,        55.14,        54.02,        54.50,                 37214197.57,682395,N, ,2510,        57.25,        41.31
N,MOTILALAMC - MODEFENCE,       106.05,       106.90,       107.97,       106.50,       107.14,                370564298.03,3442112,N, ,6810,       110.80,        77.80
N,MOTILALAMC - MOENERGY,        38.31,        38.00,        38.99,        37.86,        38.42,                  4561870.79,118745,N, ,534,        43.00,        33.00
N,MOTILALAMC - MOGOLD,       150.65,       150.55,       153.00,       150.55,       151.75,                  5969146.35,39281,N, ,609,       175.00,       101.90
N,MOTILALAMC - G5,        65.40,        65.38,        65.70,        65.34,        65.69,                   129963.11,1982,N, ,26,        67.33,        60.18
N,MOTILALAMC - MOHEALTH,        52.17,        52.68,        52.68,        51.67,        51.84,                  1617347.98,31140,N, ,585,        53.76,        40.79
N,MOTILALAMC - MOINFRA,        58.66,        58.70,        58.70,        58.45,        58.68,                   107114.18,1827,N, ,27,        66.00,        54.60
N,MOTILALAMC - MOIPO,        48.74,        48.69,        51.00,        48.65,        49.15,                  1142614.04,23258,N, ,63,        53.00,        36.50
N,MOTILALAMC - MOLOWVOL,        36.35,        36.09,        36.21,        35.97,        36.12,                   141649.99,3927,N, ,89,        43.07,        33.52
N,MOTILAL OS MIDCAP100 ETF,        68.18,        68.60,        68.73,        68.00,        68.18,                 10472419.94,153254,N, ,2100,        70.32,        56.15
N,ICICIPRAMC - ICICIMOM30,        31.27,        30.64,        31.41,        30.64,        31.36,                 15726274.02,501933,N, ,1578,        32.90,        26.00
N,MOTILAL OSWAL M50 ETF,       250.41,       250.29,       252.00,       250.29,       251.47,                   459430.41,1830,N, ,81,       279.33,       231.11
N,BIRLASLAMC - MOMENTUM,        31.37,        31.25,        31.56,        31.00,        31.06,                  3992672.86,128103,N, ,298,        33.00,        27.05
N,KOTAKMAMC - MOMENTUM30,        30.65,        30.79,        30.87,        30.66,        30.81,                   660215.71,21437,N, ,46,        37.38,        26.91
N,MOTILALAMC - MOMENTUM50,        54.25,        54.54,        54.55,        53.78,        54.38,                 36727559.76,675732,N, ,1403,        55.97,        44.96
N,MOTILALAMC - MOMETAL,        13.16,        13.21,        13.41,        13.16,        13.32,                   129879.20,9735,N, ,25,        13.75,        12.85
N,MOTILALAMC - MOMGF,       162.74,       161.93,       170.00,       161.93,       165.66,                    51168.06,315,N, ,28,       182.16,       137.90
N,MOTILALAMC - MOMIDMTM,        64.70,        64.70,        64.89,        64.50,        64.55,                  3869045.06,59852,N, ,273,        70.00,        54.78
N,MIRAEAMC - MOMMIDCAP,        13.02,        13.01,        13.07,        12.98,        12.99,                  6026349.49,463054,N, ,472,        14.99,        10.80
N,MOTILALAMC - MOMNC,        32.29,        33.00,        33.00,        32.15,        32.19,                    93115.36,2895,N, ,23,        35.80,        27.03
N,MOTILALAMC - MOMOMENTUM,        62.18,        61.92,        62.62,        61.56,        62.27,                  2693998.75,43375,N, ,340,        66.28,        54.32
N,MOTILAL OS NASDAQ100 ETF,       323.86,       324.67,       324.67,       324.67,       324.67,                 22783067.91,70173,N, ,747,       342.55,       200.70
N,MOTILALAMC - MON50EQUAL,        33.16,        33.30,        33.30,        32.98,        33.17,                   206845.56,6254,N, ,61,        36.00,        29.43
N,MOTILALAMC - MONEXT50,        73.05,        73.05,        73.33,        72.84,        73.14,                   128053.28,1755,N, ,54,        75.89,        59.43
N,MOTILALAMC - MONIFTY100,        25.17,        25.28,        25.35,        25.20,        25.32,                   600887.34,23737,N, ,46,        27.97,        22.38
N,MOTILALAMC - MONIFTY500,        23.80,        23.80,        23.93,        23.80,        23.91,                  5962043.40,249509,N, ,1019,        28.28,        20.75
